1.808514934964478016e-04,1.076680980622768402e-02,5.556067824363708496e-02,3.019122034311294556e-02,6.601361930370330811e-02,2.285864017903804779e-02,1.012817025184631348e+00,-1.232167035341262817e-01,1.029340997338294983e-01
1.013856008648872375e-02,6.579480133950710297e-03,5.512483045458793640e-02,4.371070861816406250e-02,4.269896820187568665e-02,1.031571999192237854e-02,1.022832989692687988e+00,-1.268755942583084106e-01,1.056872010231018066e-01
9.275574237108230591e-03,8.928878232836723328e-03,4.840473085641860962e-02,3.568780049681663513e-02,7.485017925500869751e-02,1.324968971312046051e-02,1.022027969360351562e+00,-1.240037009119987488e-01,1.021025031805038452e-01
5.065897013992071152e-03,7.488682866096496582e-03,4.977497085928916931e-02,4.040209949016571045e-02,5.731974169611930847e-02,1.775120943784713745e-02,1.017876982688903809e+00,-1.249279007315635681e-01,1.065526977181434631e-01
1.081025041639804840e-02,6.140965968370437622e-03,4.301314055919647217e-02,4.709653928875923157e-02,5.234283953905105591e-02,2.553367055952548981e-03,1.023679971694946289e+00,-1.257666945457458496e-01,1.028134971857070923e-01
4.045100882649421692e-03,6.944316904991865158e-03,4.472928866744041443e-02,5.018473044037818909e-02,6.917393952608108521e-02,7.724707946181297302e-03,1.016973972320556641e+00,-1.244620010256767273e-01,1.074931025505065918e-01
4.757374990731477737e-03,3.552423091605305672e-03,4.371897876262664795e-02,5.054451897740364075e-02,4.986669868230819702e-02,4.324534907937049866e-03,1.017745971679687500e+00,-1.273605972528457642e-01,1.093856990337371826e-01
6.213646847754716873e-03,2.537128049880266190e-03,3.537854179739952087e-02,4.499207064509391785e-02,5.675081163644790649e-02,1.061697956174612045e-02,1.019263029098510742e+00,-1.278911978006362915e-01,1.038862019777297974e-01
3.306743921712040901e-03,4.084532149136066437e-03,3.118777088820934296e-02,4.768623039126396179e-02,5.818872153759002686e-02,1.718869060277938843e-02,1.016417026519775391e+00,-1.258682012557983398e-01,1.024731993675231934e-01
7.571940775960683823e-03,5.118447821587324142e-03,2.356719039380550385e-02,4.681215062737464905e-02,4.319882020354270935e-02,1.051069982349872589e-02,1.020745038986206055e+00,-1.243681982159614563e-01,9.756589680910110474e-02
5.407116841524839401e-03,5.892267916351556778e-03,2.100046910345554352e-02,4.648827016353607178e-02,5.577766150236129761e-02,1.509802974760532379e-02,1.018643021583557129e+00,-1.231381967663764954e-01,9.764665365219116211e-02
6.221275776624679565e-03,7.249870803207159042e-03,1.614700071513652802e-02,4.730416834354400635e-02,4.765018075704574585e-02,1.157840993255376816e-02,1.019520998001098633e+00,-1.213345006108283997e-01,9.537356346845626831e-02
6.895028054714202881e-03,9.790774434804916382e-03,1.193249970674514771e-02,3.802952170372009277e-02,4.950401932001113892e-02,1.320050004869699478e-02,1.020259976387023926e+00,-1.183577999472618103e-01,9.367106109857559204e-02
4.610260017216205597e-03,7.661138195544481277e-03,1.503766980022192001e-02,3.093736059963703156e-02,5.151211842894554138e-02,1.635517925024032593e-02,1.018041014671325684e+00,-1.200620010495185852e-01,9.921876341104507446e-02
7.331333123147487640e-03,5.189360119402408600e-03,1.342048961669206619e-02,2.790836989879608154e-02,3.705788031220436096e-02,1.317291986197233200e-02,1.020828962326049805e+00,-1.221185997128486633e-01,9.997367858886718750e-02
5.077667068690061569e-03,6.823079194873571396e-03,1.004153024405241013e-02,2.614282071590423584e-02,5.279939994215965271e-02,1.640941016376018524e-02,1.018643975257873535e+00,-1.200800016522407532e-01,9.889572113752365112e-02
5.762556102126836777e-03,5.606931168586015701e-03,5.198976024985313416e-03,2.528027072548866272e-02,5.284313112497329712e-02,1.151064038276672363e-02,1.019397974014282227e+00,-1.209016963839530945e-01,9.628249704837799072e-02
6.692748051136732101e-03,4.729647189378738403e-03,4.417608957737684250e-03,2.342591062188148499e-02,5.009809136390686035e-02,9.523455053567886353e-03,1.020398974418640137e+00,-1.213949024677276611e-01,9.765830636024475098e-02
